Age,State,Posts,Views,Duration,Authors,AuthorExperience,DeletedPosts,Forum,AuthorBanned
373,open,18,654,7,5,28,0,Science,not banned
2220,open,18,1056,9,4,0,0,Math,not banned
3420,open,11,955,0,4,373,0,Science,not banned
2241,open,17,626,0,8,145,0,Science,banned
3213,open,25,9456,1137,16,182,0,Science,not banned
2846,open,15,543,3,9,6,0,Science,not banned
1636,open,3,20,0,3,33,0,Misc,banned
2448,open,11,540,1,7,6,0,Homework,not banned
2933,open,4,762,78,4,776,0,Math,not banned
1142,open,10,704,29,3,470,0,Misc,not banned
797,open,19,690,3,10,3020,1,Discussion,not banned
646,open,50,1713,235,7,55,1,Speculation,not banned
2986,open,5,1774,1,3,818,0,Science,not banned
3526,open,7,857,3,5,101,0,Science,not banned
830,open,2,374,37,2,0,0,Science,not banned
4396,open,2,1024,0,2,13,0,Science,not banned
3671,open,20,1151,1,11,1,0,Discussion,not banned
2135,open,23,1042,7,13,1050,0,Discussion,not banned
4533,open,7,1322,0,3,6,0,Math,not banned
3418,open,20,754,4,12,200,2,Discussion,not banned
3834,open,34,3557,185,15,27,0,Science,not banned
240,open,6,319,10,5,2,0,Science,not banned
3812,open,11,1505,1,5,5,0,Science,not banned
3663,open,61,6024,7,6,80,0,Science,not banned
158,open,9,251,3,4,543,0,Speculation,not banned
3177,closed,4,542,28,4,3,0,Misc,banned
477,open,2,359,1,2,787,0,Misc,not banned
934,open,8,661,2,5,121,0,Speculation,not banned
2634,open,12,1501,470,9,54,1,Science,not banned
1216,open,53,5129,271,20,482,2,Medicine,not banned
2916,open,4,1924,1,2,340,0,Science,not banned
2279,open,3,284,1,3,1471,0,Discussion,not banned
844,open,5,1169,1,2,8,0,Science,not banned
3030,open,3,306,1,2,418,0,Discussion,not banned
2246,open,3,1061,0,3,0,0,Homework,not banned
1430,open,4,570,7,3,9,0,Math,not banned
3706,open,6,679,0,3,196,0,Science,not banned
2374,open,8,717,13,6,0,0,Medicine,not banned
1263,closed,4,661,1,4,0,0,Science,not banned
2543,open,21,1629,2,6,56,0,Science,not banned
202,open,5,260,15,5,5,0,Math,not banned
2740,open,3,209,0,3,304,0,Discussion,not banned
3288,open,11,672,16,10,0,0,Science,not banned
1364,open,2,601,1,2,254,0,Medicine,not banned
2924,open,2,1614,1,2,0,0,Discussion,not banned
1335,open,4,810,1,3,729,0,Homework,not banned
30,open,4,140,0,4,61,0,Science,not banned
1948,closed,29,1808,15,7,88,0,Speculation,not banned
407,open,3,365,5,2,0,0,Science,not banned
3263,open,3,497,1,2,253,0,Math,not banned
3161,open,4,499,0,3,232,0,Science,not banned
1335,open,35,5402,33,15,229,1,Math,not banned
3300,open,7,571,1,4,67,0,Science,not banned
2088,open,4,632,26,4,0,0,Science,not banned
2122,open,4,1651,45,5,143,2,Misc,not banned
2164,open,13,764,23,3,1372,0,Discussion,not banned
3615,open,125,4406,15,16,934,3,Discussion,not banned
1577,open,2,279,0,2,13,0,Homework,not banned
2124,open,54,3422,216,7,173,0,Speculation,not banned
1050,open,6,567,5,6,0,0,Science,not banned
1877,closed,11,683,1,8,67,0,Discussion,not banned
3262,open,6,898,0,2,345,0,Math,not banned
3368,open,5,620,1,3,376,0,Science,not banned
3925,open,11,610,13,6,273,0,Misc,not banned
3501,open,18,855,38,5,254,0,Science,not banned
2643,open,6,1868,10,5,527,0,Medicine,not banned
157,open,2,177,0,2,3856,0,Science,not banned
477,open,7,744,97,6,408,0,Medicine,not banned
2036,open,6,646,3,3,66,0,Science,not banned
3246,open,2,608,0,2,298,0,Science,not banned
3172,open,3,429,1,2,0,0,Science,not banned
92,open,6,271,1,4,15,0,Science,not banned
2302,open,4,2,0,2,0,0,Misc,not banned
3299,open,6,523,1,4,19,0,Science,not banned
2446,closed,18,592,2,8,242,0,Discussion,not banned
1184,open,11,1226,78,10,0,0,Science,not banned
3318,open,6,536,2,4,52,0,Math,not banned
3580,open,26,1003,5,12,126,0,Science,not banned
789,open,2,385,60,2,2537,0,Medicine,not banned
761,open,2,1504,2,2,0,0,Science,not banned
3394,open,11,565,9,8,236,0,Discussion,not banned
3194,open,2,706,0,2,41,0,Math,not banned
2960,open,3,3816,0,3,64,0,Science,not banned
1134,open,10,2364,1,5,2895,0,Medicine,not banned
3955,open,6,928,2,4,14,0,Medicine,not banned
1894,open,4,1961,1,4,836,2,Misc,not banned
2094,open,4,7431,11,3,1124,0,Math,not banned
2227,open,8,2913,7,7,0,0,Science,not banned
2452,open,10,398,2,9,355,0,Discussion,not banned
4103,open,15,851,10,6,115,0,Science,not banned
1603,open,6,1056,10,5,645,0,Misc,not banned
1355,open,15,1633,67,9,0,0,Science,not banned
666,open,4,382,0,3,0,0,Science,not banned
1640,open,6,745,3,3,0,0,Medicine,not banned
2732,open,38,2328,6,9,984,0,Medicine,not banned
3258,open,11,707,0,7,278,0,Science,not banned
2238,open,60,3942,44,14,0,0,Medicine,not banned
228,open,5,229,3,3,1618,0,Science,not banned
3330,open,3,410,0,3,375,0,Discussion,not banned
4339,open,45,3543,35,10,0,0,Science,not banned
1960,open,2,395,1,4,64,2,Science,not banned
2554,open,5,550,3,3,1154,0,Science,not banned
74,open,6,206,1,3,898,0,Misc,not banned
317,open,13,364,2,8,287,0,Science,not banned
2446,open,6,457,2,5,141,0,Science,not banned
796,open,36,1460,34,9,4,1,Discussion,not banned
905,open,4,916,58,3,0,0,Science,not banned
3733,open,3,1373,1,2,385,0,Science,not banned
3390,open,2,486,14,2,0,0,Science,not banned
2886,open,7,544,1,6,16,0,Homework,not banned
3402,open,4,434,0,4,286,0,Discussion,not banned
1922,open,3,709,0,2,10,0,Misc,not banned
2074,open,12,771,0,3,355,0,Science,not banned
2419,open,15,516,5,8,1331,0,Discussion,not banned
2717,open,2,323,0,2,0,0,Discussion,not banned
3880,open,10,1111,4,6,364,0,Medicine,not banned
1836,open,19,745,1,6,134,0,Science,not banned
332,open,30,635,0,4,34,0,Science,not banned
1060,open,8,498,2,6,0,0,Medicine,not banned
2370,open,8,7759,2005,10,1659,3,Misc,not banned
2891,open,7,692,10,7,818,0,Math,not banned
3993,open,34,2810,3,8,78,0,Medicine,not banned
2864,open,3,385,2,2,28,0,Science,not banned
2216,open,2,489,2,1,0,0,Science,not banned
3109,open,11,280,3,9,178,0,Misc,not banned
1432,open,3,448,0,3,184,0,Science,banned
3444,open,18,679,1,8,38,0,Discussion,banned
1789,open,9,516,0,6,514,0,Discussion,not banned
2116,open,14,1395,2,10,2,0,Science,not banned
3788,open,3,818,1,3,133,0,Math,not banned
3519,open,15,774,1,8,165,0,Speculation,not banned
3324,open,5,396,3,3,123,0,Homework,not banned
1674,open,4,1934,0,3,0,0,Homework,not banned
333,open,3,262,0,2,1164,0,Speculation,not banned
3984,open,9,577,9,5,0,0,Discussion,not banned
3399,open,6,500,3,3,719,0,Homework,not banned
487,open,22,763,3,6,0,0,Science,banned
174,open,6,216,0,2,2629,0,Science,not banned
1871,open,8,1132,6,7,377,0,Science,not banned
82,open,3,135,5,3,0,0,Homework,not banned
2842,open,18,896,4,8,9,0,Science,not banned
3145,open,16,912,22,9,29,0,Science,not banned
2092,open,4,412,0,4,1452,0,Discussion,not banned
4017,open,7,596,8,5,532,0,Discussion,not banned
3740,open,4,770,2,3,64,0,Science,not banned
3273,open,3,1124,12,3,477,0,Discussion,not banned
3610,open,13,1625,2,5,540,0,Medicine,not banned
2724,open,16,1409,236,7,76,0,Science,not banned
3302,open,14,3468,24,6,178,0,Math,not banned
318,closed,10,270,0,4,0,0,Discussion,banned
2169,open,3,414,3,2,0,0,Science,not banned
2329,open,27,3478,12,5,1,0,Science,not banned
1011,open,52,3995,473,25,104,1,Medicine,not banned
3381,open,9,754,11,4,5,0,Homework,not banned
3641,closed,69,3802,1,9,9,1,Math,banned
3238,open,4,869,1,4,0,0,Misc,not banned
2175,open,8,8668,11,5,125,0,Medicine,not banned
3528,open,38,2183,8,9,119,1,Medicine,not banned
4011,open,14,911,17,5,62,0,Discussion,not banned
2222,open,11,560,67,7,1322,0,Discussion,not banned
922,open,4,613,4,1,1,0,Science,banned
2631,open,26,1509,4,16,1080,0,Science,not banned
696,open,11,701,14,6,309,0,Math,not banned
2266,open,6,987,4,6,46,0,Science,not banned
2746,open,42,4710,72,13,7,0,Science,not banned
874,open,2,488,53,2,475,0,Science,not banned
3607,open,6,842,1,3,197,0,Science,not banned
155,closed,2,190,0,2,504,0,Science,not banned
4120,open,17,817,26,7,430,0,Discussion,not banned
3219,open,7,307,33,5,8,0,Misc,not banned
1291,open,7,4324,39,8,0,3,Homework,not banned
933,closed,2,527,1,2,0,0,Discussion,not banned
2586,open,9,772,9,3,1120,0,Science,not banned
1571,open,2,383,0,2,59,0,Science,not banned
1970,open,9,2918,18,8,479,1,Science,not banned
773,open,4,1243,2,3,0,0,Science,not banned
1394,open,6,2250,6,3,452,0,Science,not banned
1004,open,160,4964,18,19,158,0,Discussion,not banned
25,open,7,406,22,7,186,2,Science,not banned
3670,open,7,574,1,4,310,0,Science,not banned
2802,open,6,542,2,4,550,1,Science,not banned
2256,open,25,1050,10,13,1,0,Speculation,not banned
2026,open,7,442,2,5,2,0,Science,not banned
2784,open,5,588,1,4,98,0,Homework,not banned
762,open,19,1053,14,3,9,0,Math,not banned
415,open,5,717,1,4,24,0,Science,not banned
3388,open,9,550,2,6,382,0,Science,not banned
3893,open,20,1280,2,5,295,0,Science,not banned
3647,open,11,547,4,9,48,0,Discussion,not banned
1410,open,6,1693,9,5,0,0,Science,not banned
1097,open,3,402,1,2,1034,0,Science,not banned
1078,open,72,2553,8,13,84,0,Math,not banned
1475,open,75,5060,21,12,1744,0,Discussion,not banned
2888,open,8,869,16,6,656,0,Speculation,not banned
2880,open,5,442,9,4,0,0,Science,not banned
862,open,11,926,58,4,1417,0,Discussion,not banned
3074,open,21,793,8,14,642,0,Discussion,not banned
3588,open,8,804,23,5,151,0,Science,banned
1247,open,88,4657,87,11,1709,0,Discussion,not banned
3002,open,5,1397,0,4,626,0,Math,not banned
3802,open,4,927,25,4,59,1,Discussion,not banned
883,open,14,1092,1,9,847,0,Misc,not banned
1770,open,7,679,2,3,1556,0,Science,not banned
278,open,17,779,9,7,289,0,Math,not banned
3640,closed,2,638,0,2,10,0,Math,banned
942,open,3,953,0,3,0,0,Science,not banned
3280,open,14,1123,11,11,463,0,Science,not banned
3359,open,3,550,0,3,64,0,Science,not banned
765,open,14,646,18,5,0,0,Science,not banned
3340,open,2,517,0,2,213,0,Science,not banned
2704,open,12,4251,32,3,0,0,Science,not banned
3561,open,12,878,53,8,86,0,Science,not banned
1684,open,3,1090,11,3,1568,0,Science,not banned
1354,closed,62,3796,6,13,0,0,Speculation,not banned
681,open,8,298,1,5,673,0,Science,not banned
688,open,2,899,2,2,3325,0,Science,not banned
2031,open,6,489,0,4,900,0,Science,not banned
559,open,18,338,2,3,11,0,Homework,not banned
170,open,3,118,0,2,79,0,Speculation,not banned
685,open,23,4481,12,10,89,0,Math,not banned
844,open,2,730,0,2,1,0,Science,not banned
2916,open,3,558,2,3,26,0,Science,not banned
2864,open,3,23,0,2,160,0,Misc,not banned
2145,closed,2,831,1,2,21,0,Misc,not banned
3222,open,20,579,17,9,322,0,Discussion,not banned
2643,open,7,4798,458,4,0,0,Science,not banned
1854,open,4,603,2,3,1472,0,Science,not banned
3508,open,17,407,2,11,1027,1,Misc,not banned
83,open,49,1144,82,11,0,0,Speculation,not banned
1931,closed,7,581,2,3,1489,0,Science,not banned
3757,closed,7,8768,20,4,792,0,Misc,not banned
2374,open,33,3073,9,12,785,0,Science,not banned
2895,open,6,563,4,4,299,0,Misc,not banned
3318,open,9,432,1,4,0,0,Science,not banned
2182,open,6,499,1,4,130,0,Science,not banned
1756,open,2,448,0,2,2257,0,Math,not banned
3591,open,13,779,1,6,375,0,Science,not banned
100,open,54,739,5,10,3993,0,Discussion,not banned
3722,open,15,802,13,4,279,0,Discussion,not banned
2145,open,9,756,3,6,9,0,Science,not banned
1908,open,9,533,2,3,64,0,Speculation,not banned
3751,open,3,666,1,2,3,0,Science,not banned
1444,open,3,1188,0,2,0,0,Medicine,not banned
500,open,2,572,1,1,0,0,Misc,not banned
1626,open,5,736,1,6,686,2,Science,not banned
3276,open,4,1371,1,6,432,2,Medicine,not banned
2535,open,139,12379,1369,27,0,0,Science,not banned
1224,open,8,861,1,5,1,0,Science,not banned
2090,closed,10,4261,0,9,7,0,Misc,not banned
3422,open,6,419,0,5,60,0,Discussion,banned
940,open,8,901,53,4,292,0,Science,not banned
535,open,4,168,1,4,19,0,Speculation,banned
3235,open,8,487,0,3,0,0,Homework,not banned
1306,open,8,1332,128,3,258,0,Discussion,not banned
3369,open,10,1475,3,7,1054,0,Misc,not banned
4103,open,12,717,1,6,218,0,Discussion,not banned
3157,open,17,102,1,8,14,1,Misc,not banned
2731,open,2,681,5,2,0,0,Misc,not banned
2944,open,6,432,0,4,1,0,Science,not banned
1252,open,9,2477,42,7,1488,1,Science,not banned
3211,open,10,360,1,8,191,0,Misc,not banned
3204,open,9,20143,5,6,148,1,Science,not banned
865,open,2,298,1,1,17,0,Homework,not banned
306,open,9,483,1,6,146,0,Science,not banned
2476,open,2,631,39,2,33,0,Science,not banned
3329,open,2,633,0,2,27,0,Science,not banned
2211,open,3,364,0,3,1939,0,Discussion,not banned
3299,open,8,551,0,5,307,0,Math,not banned
2380,open,9,641,1,4,365,0,Science,not banned
3132,open,6,482,2,5,39,0,Speculation,not banned
72,closed,40,3132,59,21,0,1,Science,not banned
1433,open,7,1080,2,5,2015,0,Math,not banned
2290,closed,7,623,0,6,0,0,Science,not banned
1874,open,3,553,47,2,230,0,Science,not banned
1574,open,18,3022,410,7,832,2,Medicine,not banned
2514,open,9,380,19,3,1236,0,Discussion,not banned
2696,open,2,1493,6,2,155,0,Science,not banned
4179,closed,8,1095,24,5,1,0,Science,not banned
1099,open,6,558,0,5,82,0,Discussion,not banned
1472,open,21,2045,74,11,197,0,Discussion,banned
444,closed,2,594,1,2,0,0,Discussion,banned
3359,open,2,375,0,2,447,0,Science,not banned
3548,open,4,458,1,3,14,0,Science,not banned
3001,open,8,514,1,6,1028,0,Science,not banned
1932,open,7,690,1,6,0,0,Medicine,not banned
1163,open,18,5021,178,8,76,1,Science,not banned
3380,open,6,668,3,4,15,0,Science,not banned
1552,open,10,1096,1,4,37,0,Science,not banned
1038,open,2,487,0,2,0,0,Math,not banned
924,open,14,818,21,8,0,0,Misc,not banned
938,open,11,765,20,4,64,0,Science,not banned
2140,open,5,605,4,5,0,0,Homework,not banned
3704,open,13,1263,1,4,262,0,Math,not banned
3117,open,9,321,3,6,170,0,Discussion,not banned
255,open,13,550,1,3,544,0,Homework,not banned
1683,open,14,1687,1,6,0,1,Science,not banned
3411,open,6,429,0,4,69,0,Discussion,not banned
3181,open,14,912,36,8,18,0,Medicine,not banned
812,open,3,311,15,3,0,0,Science,not banned
691,open,3,1088,1,2,0,0,Homework,not banned
2191,open,31,8509,5,7,504,2,Science,not banned
2576,closed,22,1937,34,5,256,0,Science,not banned
4534,open,34,243,962,8,1,0,Misc,not banned
1063,open,52,2496,17,22,2,2,Science,not banned
3941,open,13,1197,25,5,1,0,Science,not banned
1120,open,3,707,2,3,0,0,Science,not banned
965,closed,38,2086,79,12,2,2,Speculation,not banned
3400,closed,73,7759,518,30,230,1,Medicine,not banned
1114,open,6,1114,194,4,0,0,Misc,not banned
1532,open,2,437,0,2,0,0,Science,not banned
1772,open,3,403,3,2,557,0,Science,not banned
3149,open,5,404,0,4,339,0,Discussion,not banned
1002,open,43,2258,238,16,0,0,Science,not banned
3853,open,31,1725,101,15,34,0,Science,not banned
1011,open,5,586,2,5,0,0,Homework,not banned
1904,open,11,649,1,9,856,0,Speculation,not banned
3382,open,5,544,1,5,218,0,Science,not banned
2596,open,3,443,0,3,286,0,Science,not banned
722,open,2,600,1,2,0,0,Math,not banned
1667,open,3,322,0,3,1659,0,Science,not banned
3187,open,22,1476,8,4,135,0,Speculation,banned
3634,open,11,914,3,7,276,0,Science,not banned
2123,open,3,365,0,2,69,0,Science,not banned
1017,open,23,814,2,8,38,0,Discussion,not banned
2768,open,10,12686,2076,7,103,0,Math,not banned
2968,open,63,767,9,20,738,2,Misc,not banned
1863,open,7,850,1,5,185,0,Math,not banned
2188,open,7,430,0,7,0,0,Speculation,not banned
3640,open,132,5659,32,20,6,1,Science,not banned
3053,open,6,474,20,2,370,0,Science,not banned
2630,open,2,533,0,3,2,1,Science,not banned
2610,open,2,607,1,2,136,0,Misc,not banned
230,open,20,427,4,10,419,0,Discussion,not banned
738,open,3,6146,18,3,0,0,Homework,not banned
2141,open,19,2077,12,6,51,0,Science,not banned
1590,open,2,207,0,2,0,0,Homework,not banned
2865,open,6,2,458,6,327,1,Misc,not banned
3632,open,3,639,29,3,83,0,Homework,not banned
446,open,3,533,10,2,3132,0,Math,not banned
3653,open,21,1489,16,10,27,1,Science,banned
1699,open,9,1214,76,8,271,3,Homework,not banned
3610,open,9,876,1,9,1,1,Science,not banned
1179,open,6,1022,208,3,0,1,Science,not banned
584,open,28,188,2,3,25,0,Misc,banned
247,open,8,482,17,6,1933,0,Medicine,not banned
3927,open,9,1040,1,7,59,0,Discussion,not banned
1859,open,13,1788,290,9,1,0,Science,not banned
283,open,13,265,2,3,46,0,Homework,not banned
1782,open,56,6033,213,18,133,0,Science,not banned
196,open,4,382,1,2,616,0,Science,not banned
70,open,3,1095,2,2,13,0,Misc,not banned
984,open,3,357,0,2,0,0,Homework,not banned
1835,open,24,1792,1,7,413,0,Science,not banned
3389,open,2,378,5,2,86,0,Science,banned
3413,open,8,515,1,5,303,0,Science,not banned
1506,open,4,697,0,3,124,0,Science,not banned
769,open,6,441,12,2,0,0,Math,not banned
3130,open,6,522,6,5,4,0,Science,not banned
669,open,7,902,2,4,12,0,Misc,not banned
1585,open,5,464,0,2,408,0,Homework,not banned
2805,open,2,394,0,2,1,0,Homework,not banned
1136,open,4,770,0,3,991,0,Math,not banned
2948,open,7,602,431,5,13,0,Science,not banned
2134,open,6,844,23,3,20,0,Homework,not banned
3504,open,2,339,0,2,70,0,Discussion,not banned
882,open,8,893,2,3,401,0,Misc,not banned
280,open,3,206,0,3,0,0,Science,not banned
992,open,70,2672,34,14,865,0,Speculation,banned
2899,open,8,677,3,3,809,0,Science,not banned
2473,open,24,884,1,8,114,3,Science,not banned
2154,open,35,2739,102,16,0,2,Science,not banned
2414,open,9,992,5,4,188,0,Science,not banned
3534,open,12,707,1,8,93,0,Discussion,not banned
634,open,4,406,0,3,90,0,Discussion,not banned
968,open,2,866,1,2,165,0,Science,not banned
1133,open,4,562,1,3,97,0,Discussion,not banned
188,open,10,575,7,6,6,0,Science,not banned
1741,open,8,1206,3,5,153,0,Science,not banned
1875,open,2,421,1,2,16,0,Discussion,not banned
4009,open,9,1359,6,4,141,0,Science,not banned
2218,open,2,1099,22,3,0,1,Math,not banned
21,open,8,228,1,6,321,0,Homework,not banned
917,open,4,487,1,3,0,0,Science,not banned
3212,open,14,650,1,7,202,0,Science,not banned
3381,open,9,210,3,7,374,0,Misc,not banned
1310,closed,90,3841,6,9,39,0,Speculation,banned
2341,closed,2,514,0,2,0,0,Medicine,not banned
2206,open,2,674,0,2,56,0,Science,not banned
3162,open,25,1413,48,13,32,0,Math,not banned
108,open,3,335,1,2,375,0,Misc,not banned
2686,open,22,793,7,10,858,1,Discussion,not banned
1106,open,2,264,0,2,0,0,Speculation,not banned
2028,open,6,470,1,4,1516,0,Discussion,not banned
1672,open,3,468,1,4,2036,1,Science,not banned
3228,open,5,551,1,4,316,0,Science,not banned
2031,open,13,628,3,8,0,0,Science,not banned
3219,open,3,408,2,3,0,0,Science,not banned
4313,open,21,2292,23,12,0,0,Science,not banned
3219,open,6,457,0,4,288,0,Science,not banned
3663,closed,3,887,0,3,11,0,Medicine,not banned
2040,open,28,1005,5,14,1178,0,Discussion,not banned
3066,open,5,699,0,2,470,0,Medicine,not banned
3592,open,2,653,0,2,147,0,Homework,banned
1618,open,3,552,254,2,0,0,Science,not banned
3031,open,2,1605,0,2,139,0,Science,not banned
1490,open,14,1707,12,5,7,0,Science,not banned
864,open,66,3572,89,21,0,0,Science,not banned
2100,closed,26,1443,3,11,0,0,Science,not banned
4066,open,5,423,0,2,9,0,Discussion,not banned
2869,open,6,506,8,5,356,0,Math,not banned
4468,open,4,885,0,2,63,0,Science,not banned
1308,open,23,1801,3,15,12,0,Speculation,not banned
2390,open,21,999,19,19,119,1,Discussion,not banned
1449,open,20,1006,24,3,292,0,Science,not banned
70,open,4,116,1,3,2,0,Homework,not banned
94,open,3,274,19,2,0,0,Science,not banned
285,open,9,281,3,5,0,0,Science,not banned
1846,open,4,714,1,2,0,0,Misc,not banned
1752,open,82,5390,652,16,2249,3,Discussion,not banned
2363,open,5,1545,52,5,8,1,Science,not banned
2193,open,6,45,1,4,0,0,Misc,not banned
1559,closed,40,1577,7,6,5,0,Discussion,not banned
411,open,3,282,0,3,28,0,Science,not banned
2568,open,5,537,1,3,314,0,Science,not banned
1293,open,9,1072,2,5,0,0,Science,not banned
2072,open,3,326,1,3,197,0,Science,not banned
969,open,2,510,14,2,0,0,Science,not banned
4389,open,6,741,0,3,161,0,Discussion,not banned
794,open,9,707,50,2,703,0,Speculation,not banned
4153,open,11,864,26,6,176,0,Discussion,not banned
2556,open,11,596,0,5,251,0,Science,not banned
2248,open,7,391,1,6,273,0,Discussion,not banned
