LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
7971594002,CUSTOM EQUIPMENT DESIGN INC,MONROE,LA,71211,"NORTH LOUISIANA BIDCO, LLC",LA,333220,2004-10-21,2005,120,22,1,0,22,1,1,0,N,NA,2004-12-31,725000,0,P I F,0,725000,543750
3679264002,CEDAR CREEK KENNALS,WILSON,MI,49896,WELLS FARGO BANK NATL ASSOC,MI,NA,2000-04-06,2000,120,2,2,0,0,1,2,0,Y,NA,2001-03-31,23500,0,P I F,0,23500,18800
1940825006,Enjoy Great Health Chiropracti,LITTLETON,CO,80120,U.S. BANK NATIONAL ASSOCIATION,OH,621310,2006-07-27,2006,40,3,2,3,6,0,1,Y,N,2010-06-10,2006-08-31,32066,0,CHGOFF,19999,20000,10000
7603184004,FOUR PAWS N TAIL OF PALM DESER,PALM DESERT,CA,92260,BANK OF AMERICA NATL ASSOC,NC,812910,2004-07-12,2004,21,5,1,0,5,1,1,Y,N,2009-12-03,2004-07-31,41015,0,CHGOFF,14030,25000,12500
9255443005,VERTICLE TURTLE INVESTMENTS,LANNON,WI,53046,BMO HARRIS BK NATL ASSOC,IL,811111,1996-05-07,1996,180,3,1,0,0,1,0,N,N,NA,1996-11-30,155000,0,P I F,0,155000,116250
6340854007,KAL LLC,LAKE CHARLES,LA,70605,CAPITAL ONE NATL ASSOC,LA,722211,2003-05-22,2003,84,5,2,0,0,70670,2,0,Y,NA,2003-12-31,70000,0,P I F,0,70000,59500
1703965009,Absolute Advantage Fitness LLC,OKLAHOMA CITY,OK,73128,JPMORGAN CHASE BANK NATL ASSOC,IL,812990,2006-03-10,2006,84,1,2,0,1,0,1,Y,N,NA,2006-03-31,24610,0,P I F,0,10000,5000
4571643005,"SNYDER & HALLER, P.C.",HARTFORD,CT,6105,UPS CAPITAL BUSINESS CREDIT,CT,NA,1991-09-04,1991,240,8,1,0,0,1,0,N,N,NA,1991-10-31,240000,0,P I F,0,256000,204800
1949365006,DARK & NAKED INC.,BROOKLYN,NY,11215,CAPITAL ONE NATL ASSOC,VA,711510,2006-08-02,2006,84,0,1,0,0,0,1,Y,N,NA,2006-10-31,39065,0,P I F,0,35000,17500
8944284002,MARION TRUCKING & CONSTRUCTION,DUNSEITH,ND,58329,DACOTAH BANK,ND,484220,2005-06-22,2005,12,43,2,0,0,1,2,Y,N,NA,2005-10-31,370152,0,P I F,0,185000,138750
5810794003,TNT FASHIONS,DECATUR,GA,30032,CAPITAL ONE NATL ASSOC,VA,448110,2002-10-25,2003,84,5,1,0,5,1,1,0,N,NA,2002-11-30,50000,0,P I F,0,50000,25000
7336184009,PARISH TRUCKING L L C,MOUNT PLEASANT,UT,84647,CAPITAL ONE NATL ASSOC,VA,484220,2004-04-07,2004,84,2,1,0,2,1,2,0,N,NA,2004-04-30,50000,0,P I F,0,50000,25000
4099484007,"FREEDOM FORD-MERCURY, INC",LINDON,UT,84062,MOUNTAIN W. SMALL BUS. FINAN,UT,441120,2000-12-01,2001,240,3,1,4,3,1,2,N,N,NA,2001-04-11,107000,0,P I F,0,107000,107000
6275414007,MATCO TOOLS,KENDALL PARK,NJ,8824,GE CAP. SMALL BUS. FINAN CORP,TX,454390,2003-04-25,2003,102,1,2,1,0,52000,1,0,N,NA,2003-05-31,105900,0,P I F,0,105900,90015
1463385001,"Sammy's Foods, LLC",Columbus,OH,43219,THE HUNTINGTON NATIONAL BANK,OH,311812,2005-09-20,2005,95,6,1,0,6,0,1,Y,N,NA,2006-01-31,36597,0,P I F,0,25000,12500
3032955003,Infinity Compounding Corporati,Swedesboro (Logan Township),NJ,8085,"TD BANK, NATIONAL ASSOCIATION",DE,326121,2008-04-03,2008,84,16,1,6,5,0,1,N,N,NA,2008-05-31,500000,0,P I F,0,500000,375000
8199674000,HUGHEY CONSULTING SERVICES LLC,SPRINGFIELD,VA,22152,BBCN BANK,CA,541611,2004-11-30,2005,84,1,2,0,1,1,1,0,N,NA,2004-11-30,5000,0,P I F,0,5000,4250
1508374007,AMERICAN SIGN SHOP,RALEIGH,NC,27713,"PNC BANK, NATIONAL ASSOCIATION",NC,NA,1997-08-26,1997,84,1,2,0,0,4417,0,N,Y,NA,1999-03-31,56000,0,P I F,0,56000,44800
6575094009,NETWORK'S INTERNATIONAL,WALNUT CREEK,CA,94596,BBCN BANK,CA,541513,2003-08-08,2003,71,1,1,3,1,1,0,0,N,2005-01-20,2003-08-31,5000,0,CHGOFF,4674,5000,4250
9066483007,SUNSATIONAL TANS,TUPELO,MS,38801,BANCORPSOUTH BANK,MS,NA,1996-03-06,1996,120,5,1,0,0,1,0,N,Y,NA,1996-04-30,30000,0,P I F,0,30000,24000
1313494008,INDEPENDENT MOBILITY,PITTSBURGH,PA,15224,"PNC BANK, NATIONAL ASSOCIATION",PA,NA,1997-06-04,1997,74,3,1,0,0,1,0,Y,N,NA,1998-04-30,20000,0,P I F,0,20000,10000
1113675005,Cherokee Muffler,STOCKTON,CA,95205,BANK OF AMERICA NATL ASSOC,NC,811111,2004-11-26,2005,36,2,1,0,0,1,1,N,N,NA,2005-01-31,20000,0,P I F,0,20000,10000
9374253010,"JIHAD BACHA, DDS",SAN FRANCISCO,CA,94132,WELLS FARGO BANK NATL ASSOC,SD,621210,1996-06-27,1996,108,5,2,0,0,1,0,0,N,NA,1996-09-30,326000,0,P I F,0,326000,244500
8912244007,MGM LIQUOR WAREHOUSE,COTTAGE GROVE,MN,55016,KLEINBANK,MN,445310,2005-06-08,2005,150,8,2,0,0,1,1,N,N,NA,2005-07-31,351000,0,P I F,0,351000,263250
2310293010,"REAL VIDEO, INC.",FLINT,MI,48504,BANK OF AMERICA NATL ASSOC,MI,NA,1985-08-30,1985,52,14,1,0,0,0,0,N,N,1990-02-26,1985-09-20,81750,0,CHGOFF,52050,81750,73575
6937053010,NIGHT AND DAY LINGERIE,NORTH HAMPTON,NH,3862,"TD BANK, NATIONAL ASSOCIATION",NH,NA,1994-05-23,1994,84,1,2,0,0,1,0,N,N,NA,1994-07-31,25000,0,P I F,0,25000,22500
1770435003,Daniel Sylvie,North Riverside,IL,60546,"PNC BANK, NATIONAL ASSOCIATION",DE,423490,2006-04-18,2006,60,1,2,0,1,0,2,Y,N,NA,2006-04-30,200331,0,P I F,0,50000,25000
6334144010,SOUTH FLORIDA PLASTICS INC,OPA LOCKA,FL,33054,GE CAP. SMALL BUS. FINAN CORP,TX,326160,2003-05-20,2003,60,30,1,0,30,1,2,0,N,NA,2003-05-31,150000,0,P I F,0,150000,127500
5523734004,"CNC MANUFACTURING, A CA CORP.",CHULA VISTA,CA,91911,CDC SMALL BUS. FINAN CORP,CA,332710,2002-07-11,2002,240,6,1,8,6,1,1,N,N,NA,2003-01-15,251000,0,P I F,0,257000,257000
2693205004,"Reality Bytes, LLC",Greenwood,SC,29646,"BUSINESS LOAN CENTER, LLC",FL,713120,2007-09-12,2007,120,1,2,0,1,0,1,N,N,NA,2007-09-30,50000,0,P I F,0,50000,42500
7628364006,TRI-VALLEY CONSTRUCTION CO,LIVERMORE,CA,94551,MORTGAGE CAP. DEVEL CORP,CA,233310,2004-07-21,2004,240,35,1,9,0,1,1,0,N,NA,2004-11-17,584000,0,P I F,0,584000,584000
4486453002,CABLECO TECHNOLOGIES CORP.,SAN JOSE,CA,95133,WELLS FARGO BANK NATL ASSOC,CA,335931,1991-06-11,1991,84,21,1,0,0,1,0,N,N,NA,1991-07-31,175000,0,P I F,0,175000,140000
8638324003,TURBINE AVIATION,EL CAJON,CA,92020,CALIFORNIA BANK & TRUST,CA,336412,2005-02-23,2005,23,2,1,4,2,1,1,0,N,2011-03-09,2005-03-31,100000,0,CHGOFF,61318,100000,75000
6571074006,FAUNTELLE,SALT LAKE CITY,UT,84106,WELLS FARGO BANK NATL ASSOC,SD,812112,2003-08-08,2003,300,2,1,1,3,1,1,0,N,NA,2003-10-31,224937,0,P I F,0,225000,168750
4867194007,NORTHLAND LOBSTER CO,CONWAY (CENSUS NAME FOR CONWAY,NH,3818,CITIZENS BANK NATL ASSOC,MA,422460,2001-08-28,2001,84,2,1,0,2,1,1,Y,N,NA,2002-12-31,8582,0,P I F,0,5000,2500
7266053002,TRANS PACIFIC SUPPLY,WALNUT CREEK,CA,94596,BANK OF AMERICA NATL ASSOC,NY,233320,1994-07-08,1994,6,3,1,0,0,1,0,N,N,NA,1995-01-31,150000,0,P I F,0,150000,118350
9728554000,CHANDLER CHIROPRACTIC CLINIC P,CHANDLER,AZ,85224,BMO HARRIS BK NATL ASSOC,IL,621310,2006-01-20,2006,84,4,2,0,4,1,1,0,N,NA,2006-02-28,270000,0,P I F,0,270000,202500
1204345006,"C & S Tours, Inc",Baltimore,MD,21214,MANUFACTURERS & TRADERS TR CO,MD,485999,2005-02-23,2005,11,6,1,2,6,1,1,Y,N,2009-06-10,2005-03-31,52679,0,CHGOFF,23553,25000,12500
8130383002,"SUBURBAN PRODUCTS, INC.",THREE RIVERS,MA,1080,BANK OF AMERICA NATL ASSOC,CT,NA,1995-03-01,1995,84,25,1,0,0,1,0,,N,NA,1995-07-31,250000,0,P I F,0,250000,206250
6183693006,TEXAS LAUNDRY SERVICE COMPANY,PASADENA,TX,77503,COMERICA BANK,TX,421830,1994-01-27,1994,180,12,1,0,0,1,0,N,N,NA,1994-04-30,200000,0,P I F,0,200000,150000
1838155010,"Valley Import Service, LLC",Harrisonburg,VA,22802,"READYCAP LENDING, LLC",CA,811111,2006-05-24,2006,288,5,1,0,5,0,1,N,N,NA,2006-07-31,520000,0,P I F,0,550000,412500
2221803006,CONSTRUCTION AGGREGATES INC,HENNIKER,NH,3242,CAPITAL REGIONAL DEVEL COUNCIL,NH,NA,1985-04-26,1985,180,11,1,0,0,0,0,N,N,NA,1985-10-09,170000,0,P I F,0,170000,170000
6180453009,"JAY-REESE CONTRACTORS, INC.",AUSTIN,TX,78746,COMPASS BANK,TX,234110,1994-01-26,1994,84,20,1,0,0,1,0,N,N,NA,1994-04-30,220000,0,P I F,0,220000,176000
2184125006,"TCNK Group, Inc.",GREENSBORO,NC,27410,BANK OF AMERICA NATL ASSOC,NC,541890,2006-12-19,2007,84,1,2,0,1,0,1,Y,N,NA,2006-12-31,38859,0,P I F,0,5000,2500
5980684008,MOCHAS & JAVA'S LP,SAN MARCOS,TX,78666,FROST BANK,TX,722211,2002-12-30,2003,95,22,2,22,0,1,2,T,N,NA,2003-01-31,137007,0,P I F,0,121000,60500
2080544002,AUSTIN PHYSICAL THERAPY,WATERLOO,NY,13165,COMMUNITY BANK NATL ASSOC,NY,NA,1998-05-22,1998,84,1,2,0,0,1,0,0,Y,NA,1998-07-31,30000,0,P I F,0,30000,24000
8392833006,HAZELHURST PUB & GRUB,HAZELHURST,WI,54531,BMO HARRIS BK NATL ASSOC,IL,722410,1995-06-05,1995,221,1,2,0,0,1,0,N,N,NA,1995-07-31,130000,0,P I F,0,130000,117000
5878194007,COOPER NATIONAL LEASING LLC,PHOENIX,AZ,85023,"READYCAP LENDING, LLC",CA,339999,2002-11-19,2003,257,1,1,0,1,1,1,0,N,NA,2002-11-30,900000,0,P I F,0,1000000,518112
4732593005,VOIGT'S RECYCLING,MANDAN,ND,58554,STARION FINANCIAL,ND,421930,1992-02-26,1992,6,5,1,0,0,1,0,N,N,2003-01-31,1992-04-30,119000,0,CHGOFF,42441,119000,95200
5953004008,ELECTRIC SUN TANNING SALONS,GARDNER,KS,66030,GARDNER BANK,KS,812199,2002-12-17,2003,60,7,1,0,0,1,1,0,Y,NA,2003-01-31,32000,0,P I F,0,32000,27200
2103944008,TRAUM CHIROPRACTIC INC,TEMPE,AZ,85282,"NATIONAL BANK OF ARIZONA",AZ,621310,1998-06-02,1998,216,2,2,0,0,1,0,0,N,NA,1998-07-31,150000,0,P I F,0,150000,112500
1890415002,Eduardo Salas dba Salas Trucki,DALLAS,TX,75217,BANK OF AMERICA NATL ASSOC,NC,488999,2006-06-23,2006,84,2,1,0,2,0,1,Y,N,NA,2006-06-30,10500,0,P I F,0,10500,5250
3348376009,"MIDWEST TECHNICAL INSTITUTE, I",EAST PEORIA,IL,61611,STATE BANK OF LINCOLN,IL,611519,2008-07-23,2008,69,150,1,60,90,1,1,0,N,NA,2011-07-01,1800000,0,P I F,0,1800000,1350000
9284014000,BALLON GALLERY EXTRAORDINAIRE,LOS ANGELES,CA,90043,BBCN BANK,CA,453110,2005-11-17,2006,34,2,2,1,2,1,1,0,N,2010-02-18,2005-11-30,10000,0,P I F,5587,10000,8500
9405983010,INTERNATIONAL ENGINEERING CONS,ORLANDO,FL,32792,BANK OF AMERICA NATL ASSOC,FL,541330,1996-07-17,1996,60,2,2,0,0,1,0,0,N,NA,1996-07-31,35000,0,P I F,0,35000,17500
7751104004,OCALA PIT STOP,OCALA,FL,34475,GULFCOAST BUS. FINANCE INC.,FL,447110,2004-08-31,2004,240,1,2,20,0,1,1,0,N,NA,2006-02-15,1000000,0,P I F,0,1000000,1000000
6799054007,COMMUNITY TRANSPORTATION SPECI,"NAPLES",FL,34104,BANK OF AMERICA NATL ASSOC,NC,485320,2003-10-16,2004,84,30,1,0,30,1,2,Y,N,NA,2003-11-30,10000,0,P I F,0,10000,5000
5243754005,CONCORD SHEAR LLC,BRIDGEPORT,CT,6608,"CITIBANK, N.A.",NY,422320,2002-02-28,2002,84,2,1,2,4,1,1,0,N,NA,2002-10-31,95975,0,P I F,0,200000,150000
9033264000,"SCL Enterprises, Inc.",BEREA,KY,40403,HOME FED. S & L ASSOC,KY,444130,2005-08-10,2005,126,30,1,0,0,1560,2,N,N,NA,2006-02-28,500000,0,P I F,0,500000,375000
5462864003,SUSAN K GIBBONS M D PLLC,ALBANY,NY,12208,BANK OF AMERICA NATL ASSOC,RI,621111,2002-06-13,2002,12,2,1,0,2,1,1,Y,N,NA,2002-07-31,150000,0,P I F,0,150000,75000
2448704001,HOLLY PARK SEA FOOD,INGLEWOOD,CA,90301,BANK OF AMERICA CALIFORNIA N.A,CA,NA,1998-11-06,1999,84,5,1,1,0,1,0,Y,N,NA,1998-11-30,10000,0,P I F,0,10000,5000
2419576003,CD & T DETAILING INC,JONESBORO,GA,30236,JPMORGAN CHASE BANK NATL ASSOC,IL,811192,2006-09-18,2006,66,5,1,0,5,1,2,Y,N,2008-05-05,2006-09-30,49508,0,CHGOFF,24909,25000,12500
5212155006,VA Express LLC,MIDLOTHIAN,VA,23113,UNION FIRST MARKET BANK,VA,811191,2012-05-11,2012,12,6,2,6,0,28909,1,Y,,NA,2013-02-01,95000,0,P I F,0,95000,80750
2850676006,PRIME ONLY STEAK SEAFOOD & SUS,RALEIGH,NC,27603,CAPITAL BANK NATL ASSOC,NC,722110,2007-06-15,2007,84,45,1,0,45,1,1,0,N,NA,2007-07-31,255000,0,P I F,0,255000,127500
5478064004,DCI ACQUISITION CORP,EXETER,RI,2822,CITIZENS BANK NATL ASSOC,RI,334290,2002-06-20,2002,84,3,1,0,3,1,1,Y,N,NA,2003-02-28,170443,0,P I F,0,35000,17500
7586834006,COASTAL MATERIAL HANDLING,SUFFOLK,VA,23435,HERITAGE BANK,VA,811310,2004-07-07,2004,54,50,1,5,50,1,1,T,N,NA,2004-08-31,205286,0,P I F,0,150000,75000
7818864004,PASO ROBLES COMPOST COMPANY IN,PASO ROBLES (CORPORATE NAME EL,CA,93446,HERITAGE OAKS BANK,CA,444220,2004-09-17,2004,120,2,1,0,2,1,2,T,N,NA,2004-10-31,103031,0,P I F,0,25000,12500
8319443000,THE JAYS NEST,WASECA,MN,56093,ROUNDBANK,MN,NA,1995-05-08,1995,119,13,1,0,0,1,0,N,Y,NA,1995-07-17,100000,0,P I F,0,100000,90000
3782723000,ONE HOUR MOTO PHOTO,WOODSTOCK,GA,30188,BRANCH BK. & TR CO,NC,451110,1990-01-24,1990,120,2,2,0,0,60567,0,N,N,NA,1990-04-30,155000,0,P I F,0,155000,131750
1852836005,WEEKLY INN,LAKEWOOD,CO,80214,JPMORGAN CHASE BANK NATL ASSOC,IL,721110,2006-04-26,2006,54,3,1,0,3,1,2,Y,N,2008-12-17,2006-04-30,72036,0,CHGOFF,23328,25000,12500
2858805006,MATTHEW J DOLLAHITE,FRIDAY HARBOR,WA,98250,WELLS FARGO BANK NATL ASSOC,SD,711510,2007-12-12,2008,47,1,1,1,2,0,1,Y,N,2012-02-27,2008-12-31,35962,0,CHGOFF,14571,20000,10000
3504625008,B & H Events & Party Center,Eastlake,OH,44095,THE HUNTINGTON NATIONAL BANK,OH,722320,2009-07-08,2009,84,0,2,3,0,0,1,Y,N,NA,2012-01-01,25000,0,P I F,0,25000,12500
1587676003,OWINGS MILLS CAR WASH,REISTERSTOWN,MD,21136,EAGLEBANK,MD,811192,2006-04-03,2006,300,20,1,0,20,1,1,0,N,NA,2006-07-31,680000,0,P I F,0,680000,510000
4085185006,Richard H Lefebvre,PROVIDENCE,RI,2904,BANK RHODE ISLAND,RI,524210,2010-05-18,2010,84,10,1,0,10,0,2,Y,N,NA,2010-06-01,186649,0,P I F,0,170000,85000
9502833002,"COHEN'S BAKERY, INC.",BUFFALO,NY,14212,MANUFACTURERS & TRADERS TR CO,NY,311812,1996-08-30,1996,60,2,1,0,0,1,0,N,N,NA,1997-04-30,322560,0,P I F,0,330000,165000
4349375009,"GREYSTONE PRINTING & IMAGING,",GRAND RAPIDS,MI,49512,COMMERCIAL BANK,MI,323119,2010-11-04,2011,84,32,1,0,32,0,1,Y,N,NA,2010-11-04,50000,0,P I F,0,50000,25000
5877554006,"LEYSHON MILLER INDUSTRIES, INC",CAMBRIDGE,OH,43725,THE HUNTINGTON NATIONAL BANK,OH,541330,2002-11-19,2003,120,25,1,0,0,1,2,N,N,NA,2003-01-31,150000,0,P I F,0,150000,127500
4046683008,"CHILD CARE FACILITIES, INC.& K",MADISON,TN,37115,CITIZENS NATIONAL BANK,TN,624410,1990-04-17,1990,240,2,2,0,0,1,0,N,N,NA,1990-07-31,133200,0,P I F,0,133200,119880
6473174008,PHONG LAN RESTAURANT,SAN FRANCISCO,CA,94102,BANK OF AMERICA NATL ASSOC,NC,722110,2003-07-08,2003,6,3,1,0,3,1,1,Y,N,2011-01-31,2003-07-31,34618,0,CHGOFF,4360,50000,25000
3223296005,BRANDON MOVING & STORAGE LLC,YUMA,AZ,85365,AMERICANWEST BANK,WA,493190,2008-04-11,2008,33,1,2,8,1,1,0,0,A,2012-08-17,2008-04-30,150000,0,CHGOFF,112238,150000,127500
6818554000,PACIFIC WORLD INC,RICHARDSON,TX,75080,BANK OF AMERICA NATL ASSOC,NC,424470,2003-10-21,2004,84,1,1,0,1,1,1,Y,N,NA,2003-11-30,190000,0,P I F,0,100000,50000
5170114010,TWO FOOS ENTERPRISES,BROKEN ARROW,OK,74012,BANK OF AMERICA NATL ASSOC,NC,812191,2002-01-23,2002,84,1,2,4,1,21420,1,Y,N,NA,2002-05-31,10000,0,P I F,0,10000,5000
7756184005,TORRES CONTRACTORS CO LLC,FAIRFAX STATION (RR NAME FAIRF,VA,22032,SUNTRUST BANK,GA,238310,2004-09-01,2004,60,4,2,2,4,1,1,Y,N,NA,2004-11-30,20000,0,P I F,0,20000,10000
4777684008,"ARTRONIX COMPUTER SOLUTIONS, I",HUNTLEY,IL,60142,BMO HARRIS BK NATL ASSOC,IL,541511,2001-08-06,2001,60,3,1,0,0,1,2,0,Y,NA,2001-10-31,50000,0,P I F,0,50000,42500
3250945009,The Jay Products Company,Cincinnati,OH,45225,THE HUNTINGTON NATIONAL BANK,OH,423840,2008-10-28,2009,60,0,1,0,0,0,1,N,N,NA,2008-11-30,25000,0,P I F,0,25000,12500
1374474006,THE PET SPA & RESORT INC,SPARTA,NJ,7871,SUSSEX BANK,NJ,NA,1997-06-23,1997,60,2,2,0,0,1,0,N,Y,NA,1997-11-06,25000,0,P I F,0,25000,20000
7493124006,K&M CHEM-DRY,WOODBRIDGE,VA,22193,INNOVATIVE BANK,CA,561740,2004-06-03,2004,84,1,2,0,1,1,2,0,N,NA,2004-06-30,5000,0,P I F,0,5000,4250
5975924003,"NASSAU ORAL & MAXILLOFACIAL SU",HEMPSTEAD,NY,11550,JPMORGAN CHASE BANK NATL ASSOC,NV,621210,2002-12-26,2003,300,3,1,3,3,1,1,0,N,NA,2003-02-28,968800,0,P I F,0,997500,748125
9339523002,KANGAROO POUCH PRESCHOOL AND D,ROCK SPRINGS,WY,8290,BANK OF THE WEST,WY,624410,1996-06-12,1996,180,7,1,0,0,1,0,N,N,NA,1997-04-30,85679,0,P I F,0,85679,38556
3398823001,"PATIO & LEISURE LIVING, INC.",LUBBOCK,TX,79407,AMERICAN BANK OF COMMERCE,TX,NA,1989-03-08,1989,51,5,1,0,0,0,0,N,N,1991-10-29,1989-07-31,50000,0,CHGOFF,15189,50000,45000
7453574007,UNIVERSAL LASER,LUCAS,OH,44843,"RICHLAND TRUST, A DIVISION OF",OH,424120,2004-05-20,2004,87,2,1,0,0,1,2,0,Y,NA,2004-05-31,48000,0,P I F,0,48000,40800
1011256003,"AEGIS ENTERPRISES, LLC",TULSA,OK,74137,TRIAD BANK NATL ASSOC,OK,621910,2006-02-09,2006,84,2,2,0,0,1,1,N,N,NA,2006-04-30,200000,0,P I F,0,200000,150000
2688005009,"GRAZO ELECTRIC, INC.",LEHI,UT,84043,ZIONS FIRST NATIONAL BANK,UT,238210,2007-09-10,2007,65,30,2,0,30,0,1,T,N,2011-05-16,2007-09-30,72130,0,CHGOFF,36329,50000,25000
5736903004,BILL NYE INSURANCE,PALM SPRINGS,CA,92262,"READYCAP LENDING, LLC",CA,NA,1993-07-06,1993,300,4,2,0,0,1,0,N,N,NA,1993-07-31,185000,0,P I F,0,185000,148000
5548253002,HINES AUTO BODY/MC EWEN INC,NOKOMIS,FL,34275,FLORIDA COMMUN BANK NATL ASSOC,FL,811121,1993-02-24,1993,264,3,1,0,0,1,0,N,N,NA,1993-04-30,335000,0,P I F,0,335000,268000
3108044002,"GUERRA AND PAZ, INC.",ORLANDO,FL,32804,POPULAR COMMUN BANK A DIVISION,FL,NA,1999-08-06,1999,60,4,2,0,0,1,1,0,Y,NA,1999-09-30,40000,0,P I F,0,40000,32000
2500085010,Fischer's On Button Bay,LAKE GENEVA,WI,53147,JPMORGAN CHASE BANK NATL ASSOC,IL,722211,2007-06-07,2007,84,1,2,20,20,0,1,Y,N,NA,2007-06-30,63269,0,P I F,0,25000,12500
2079235002,STEVE M. JENSEN,SALEM,OR,97306,U.S. BANK NATIONAL ASSOCIATION,OH,454390,2006-10-19,2007,84,1,2,0,1,0,1,Y,N,NA,2006-12-31,17893,0,P I F,0,16000,8000
3306915000,Nature's Ambrosia,San Diego,CA,92110,UMPQUA BANK,OR,722211,2009-01-23,2009,57,2,2,4,2,0,2,N,R,2011-05-24,2009-01-31,25000,0,CHGOFF,23179,25000,21250
4081493005,LARI IMPORTS CO.,METAIRIE,LA,70005,CAPITAL ONE NATL ASSOC,VA,448310,1990-05-08,1990,84,66,1,0,0,1,0,N,N,NA,1990-05-21,102000,0,P I F,0,102000,91800
2877986005,Genesis Real Estate Properties,FEDERAL WAY,WA,98001,EVERGREEN BUSINESS CAPITAL,WA,531210,2007-06-30,2007,240,4,1,3,0,1,1,0,N,NA,2008-06-11,1375000,0,P I F,0,1375000,1375000
5638963007,"PREMIER RENT-A-CAR, INC.",MCCOMB,MS,39648,PIKE NATIONAL BANK,MS,532111,1993-04-12,1993,42,2,1,0,0,1,0,N,N,NA,1993-07-31,132000,0,P I F,0,132000,118800
2718315010,"BEC Electrical of Arizona, LLC",QUEEN CREEK,AZ,85242,BANK OF AMERICA NATL ASSOC,NC,238210,2007-09-24,2007,71,5,1,0,5,0,1,N,N,2009-01-09,2007-09-30,42000,0,CHGOFF,34497,42000,21000
2856224009,"MCLUNEY AUTO AUCTION, INC.",MCLUNEY,OH,43731,NEWTEK SMALL BUS. FINANCE INC.,NY,NA,1999-03-26,1999,228,16,1,0,0,1,0,N,N,2008-06-25,2000-03-31,632000,0,CHGOFF,466141,632000,474000
2826195008,"BHG Consulting, Inc.",OAK PARK,IL,60302,U.S. BANK NATIONAL ASSOCIATION,OH,541519,2007-11-23,2008,84,2,1,0,2,0,1,Y,N,NA,2008-01-31,108693,0,P I F,0,50000,25000
7221734008,GIB'S NEW YORK BAGEL & DELI/AN,FORT COLLINS,CO,80526,COMERICA BANK,TX,722110,2004-02-27,2004,82,55,2,55,55,1,1,0,N,2010-04-07,2004-03-31,344000,0,CHGOFF,15476,344000,258000
1114245007,"Troop's Aluminum, Inc.",TUCSON,AZ,85741,CAPITAL ONE NATL ASSOC,VA,238170,2004-11-29,2005,5,2,1,0,0,1,1,T,N,2012-04-06,2005-01-31,99412,0,CHGOFF,35000,35000,17500
7658523000,WEEDEN CORPORATION,MCMINNVILLE,TN,37110,BANK OF AMERICA NATL ASSOC,TN,233210,1994-10-07,1995,4,83,1,0,0,1,0,N,Y,NA,1995-04-30,15687,0,P I F,0,25000,22500
5978414009,"4 CEES, LLC",NETCONG,NJ,7821,VALLEY NATIONAL BANK,NJ,722110,2002-12-27,2003,240,2,2,8,2,1,1,0,N,NA,2003-11-30,385000,0,P I F,0,385000,288750
7054404005,ROMOR ASSOCIATES INC,GAITHERSBURG,MD,20877,INNOVATIVE BANK,CA,621511,2003-12-19,2004,84,1,1,0,1,1,1,0,N,NA,2003-12-31,10000,0,P I F,0,10000,5000
1533115008,Sampson's Hollow LLC,MARYVILLE,TN,37804,BRANCH BK. & TR CO,NC,453998,2005-11-08,2006,207,4,2,4,4,0,2,N,N,NA,2005-11-30,200000,0,P I F,0,200000,100000
2541046001,AAA PRIME TIME SEDAN AND LIMO,SAN FRANCISCO,CA,94132,JPMORGAN CHASE BANK NATL ASSOC,IL,561520,2006-11-21,2007,51,2,1,0,2,1,2,Y,N,2010-02-13,2006-11-30,111363,0,CHGOFF,49782,50000,25000
3904733002,"RELIABLE SYSTEMS,INC.",BURBANK,CA,91506,CITY NATIONAL BANK,CA,235310,1990-02-26,1990,84,22,1,0,0,1,0,N,N,NA,1990-04-30,100000,0,P I F,0,100000,90000
1923874001,GRASCHE USA INC,HICKORY,NC,28601,REGION E DEVEL CORP,NC,332213,1998-03-23,1998,120,28,1,10,0,1,0,N,N,NA,1999-07-14,255000,0,P I F,0,255000,255000
8057313006,K C CREATION,LOVINGTON,NM,88260,WESTERN COMMERCE BANK,NM,NA,1995-02-07,1995,84,1,2,0,0,1,2,N,N,NA,1995-04-30,35000,0,P I F,0,35000,31500
8996334006,WATT'S MACK SALES,NEW ALEXANDRIA,PA,15670,FIRST COMMONWEALTH BANK,PA,423110,2005-07-20,2005,180,33,1,0,0,1,2,N,N,NA,2005-10-31,573725,0,P I F,0,750000,562500
4481534010,PALM DESERT CLEANERS INC,PALM DESERT,CA,92260,FRONTIER BANK FSB D/B/A EL PAS,CA,333120,2001-05-01,2001,8,16,1,0,0,1,1,0,Y,NA,2001-09-30,150000,0,P I F,0,150000,127500
2903875005,Extreme Customs LLC dba Extrem,OTIS ORCHARDS,WA,99027,BANK OF AMERICA NATL ASSOC,NC,811121,2008-01-14,2008,84,4,1,0,4,0,1,Y,N,NA,2008-02-29,6000,0,P I F,0,5000,2500
9392364008,AMERIMAX PLANTATION LLC,PLANTATION,FL,33317,"READYCAP LENDING, LLC",CA,311811,2005-12-07,2006,128,14,2,14,0,25650,1,0,N,NA,2006-04-30,402000,0,P I F,0,485000,363750
